Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
102,-27493.27,3.1644026251771904e+16,33.0,100.0
103,-48936.690000000024,1.586158918139847e+17,48.0,100.0
104,-72379.47999999985,3.222247492622217e+17,57.0,100.0
105,-21769.710000000003,2.050246878250926e+17,35.0,100.0
106,-37619.23000000002,6.297722538627927e+17,39.0,100.0
107,-31678.61999999999,3.550049591123099e+17,27.0,100.0
108,-41156.07,1.5172270582152911e+18,33.0,100.0
109,-35834.429999999986,1.4122343518461084e+18,49.0,100.0
110,-25096.65999999999,2.1970351624353219e+18,65.0,100.0
111,-58324.25000000003,3.3146542703257846e+18,34.0,100.0
112,-42996.85000000005,2.742546009255742e+18,78.0,100.0
113,-43675.58,5.767028808393088e+18,55.0,100.0
114,-43626.85000000001,5.361051268902656e+18,34.0,100.0
115,-31866.589999999993,7.998301578789293e+18,56.0,100.0
116,-29689.219999999994,1.2408972957281323e+19,27.0,100.0
117,-37658.96000000001,1.583216155252259e+19,37.0,100.0
118,-58402.03000000001,1.3838477581424568e+19,55.0,100.0
119,-31330.840000000004,3.157788763806394e+19,42.0,100.0
120,-50242.180000000015,3.0571407184181707e+19,44.0,100.0
121,-54530.479999999996,4.9098735945172435e+19,38.0,100.0
122,-40418.43000000007,4.16132990872031e+19,57.0,100.0
123,-27626.340000000033,4.79788598875857e+19,39.0,100.0
124,-34906.75000000001,6.399843010249029e+19,35.0,100.0
125,-34543.909999999996,9.668444906827273e+19,38.0,100.0
126,-30629.799999999974,7.523161578160205e+19,52.0,100.0
127,-24734.22,1.1968993675403679e+20,26.0,100.0
128,-47660.68000000011,1.3211821283625112e+20,75.0,100.0
129,-30809.320000000007,1.3312866360185764e+20,35.0,100.0
130,-53705.82000000006,2.3734656190138866e+20,46.0,100.0
131,-43265.27000000003,3.399761057853589e+20,37.0,100.0
132,-57942.239999999976,3.1895936785268244e+20,33.0,100.0
133,-36021.57,4.5810475905302076e+20,55.0,100.0
134,-29741.4,6.689907701125782e+20,44.0,100.0
135,-46231.02000000006,7.597924781956356e+20,74.0,100.0
136,-48891.48999999998,8.246803662099832e+20,31.0,100.0
137,-44959.230000000054,1.4013771469552513e+21,44.0,100.0
138,-40238.920000000006,1.5384234578524598e+21,51.0,100.0
139,-32100.500000000004,1.6963068255291315e+21,41.0,100.0
140,-24840.85999999998,3.0095091538899087e+21,61.0,100.0
141,-41870.95000000007,3.924557067735692e+21,47.0,100.0
142,-29420.889999999985,3.3697266773966554e+21,36.0,100.0
143,-32975.060000000005,4.61463576200007e+21,53.0,100.0
144,-53334.29000000003,6.966522867018563e+21,40.0,100.0
145,-42472.42000000007,6.512388317025075e+21,49.0,100.0
146,-32712.629999999997,9.403919286652948e+21,74.0,100.0
147,-50788.370000000046,1.0577542088324305e+22,64.0,100.0
148,-38786.75000000004,1.266282422774438e+22,30.0,100.0
149,-26724.749999999985,1.6712971696986716e+22,35.0,100.0
150,-49081.99,2.027794617077396e+22,81.0,100.0
151,-34357.09000000002,3.189635301842659e+22,58.0,100.0
152,-26994.07,3.874478004713002e+22,38.0,100.0
153,-56580.550000000076,4.09407071861497e+22,50.0,100.0
154,-53159.74000000014,7.548364425558494e+22,86.0,100.0
155,-44282.74000000002,9.334921076780167e+22,64.0,100.0
156,-40394.52,1.1366255556043427e+23,45.0,100.0
157,-33706.73,1.6524824319594905e+23,36.0,100.0
158,-45020.35,1.3685644202100722e+23,34.0,100.0
159,-38408.96000000011,2.1266894197750504e+23,74.0,100.0
160,-44677.66000000001,2.657049046578497e+23,46.0,100.0
161,-62315.59,4.852877206672403e+23,41.0,100.0
162,-69552.03000000001,4.130150054069852e+23,53.0,100.0
163,-45237.66000000003,5.0642997405035114e+23,47.0,100.0
164,-36233.09000000006,6.312544794294273e+23,59.0,100.0
165,-37702.550000000156,9.15443267697048e+23,89.0,100.0
166,-26187.52000000006,1.2320811667791299e+24,49.0,100.0
167,-42906.27000000004,1.1834731341950981e+24,49.0,100.0
168,-29482.8399999999,1.680597880743487e+24,76.0,100.0
169,-32822.35999999999,1.6679960778978657e+24,33.0,100.0
170,-43594.83000000001,2.0150964827588093e+24,44.0,100.0
171,-46433.50000000001,2.0149057439054713e+24,33.0,100.0
172,-30215.610000000008,1.8041740883635667e+24,35.0,100.0
173,-42800.620000000024,1.8694906030215308e+24,42.0,100.0
174,-33906.130000000005,1.7165879768127002e+24,69.0,100.0
175,-56224.61000000002,1.879521101648353e+24,69.0,100.0
176,-38162.08000000001,1.767079840398436e+24,57.0,100.0
177,-50910.32000000006,1.7918483902446918e+24,41.0,100.0
178,-27607.099999999995,2.5319938301317017e+24,23.0,100.0
179,-32240.980000000018,1.915785337950951e+24,39.0,100.0
180,-33476.04000000001,1.737232527743479e+24,31.0,100.0
181,-42274.09999999999,2.0136498487362965e+24,95.0,99.265
182,-56297.77000000003,1.9136993447779976e+24,49.0,100.0
183,-27787.270000000004,2.099984458465021e+24,39.0,100.0
184,-50397.600000000006,2.1161106803682172e+24,24.0,100.0
185,-24249.809999999994,1.9196951710847332e+24,30.0,100.0
186,-32606.78,1.8562546531402337e+24,35.0,100.0
187,-59757.150000000154,2.1669456405052177e+24,94.0,98.7799
188,-35823.23,2.0219385566768537e+24,41.0,100.0
189,-58396.24000000003,2.1552246881277496e+24,42.0,100.0
190,-24857.659999999985,2.016828511722478e+24,27.0,100.0
191,-35271.19000000004,2.2251672214159244e+24,32.0,100.0
192,-38293.35000000006,2.2682647017053372e+24,37.0,100.0
193,-48014.20000000002,2.0783721782392051e+24,87.0,100.0
194,-34144.87000000005,2.191297332407783e+24,64.0,100.0
195,-28428.46999999998,2.2533945422294734e+24,47.0,100.0
196,-36497.65000000001,2.097030678493408e+24,45.0,100.0
197,-54392.03000000001,2.265450224155808e+24,73.0,100.0
198,-22946.05,2.1551416213063734e+24,45.0,100.0
199,-29349.419999999976,2.326389209490063e+24,52.0,100.0
200,-28899.52,2.515086209281511e+24,30.0,100.0
201,-65854.27,2.1407281035289625e+24,49.0,100.0
202,-50241.50000000018,2.1129509267671924e+24,92.0,99.2699
203,-22981.01999999998,2.1388900639961282e+24,44.0,100.0
204,-30593.730000000003,2.2685484315431317e+24,37.0,100.0
205,-32953.159999999996,2.3909965804220866e+24,31.0,100.0
206,-29863.489999999958,2.1038214978970287e+24,46.0,100.0
207,-40444.63999999999,2.023475490523851e+24,57.0,100.0
208,-50747.50000000015,2.1001080398122816e+24,79.0,100.0
209,-38144.180000000015,2.423090741394173e+24,31.0,100.0
210,-45120.56,2.410285575842477e+24,46.0,100.0
211,-34386.16000000001,2.4200798290447224e+24,57.0,100.0
212,-33016.76999999998,2.2387400484205898e+24,48.0,100.0
213,-28005.640000000007,2.1259579819552764e+24,26.0,100.0
214,-53901.45000000007,2.4018156279582965e+24,50.0,100.0
215,-29637.369999999995,2.2678693991956106e+24,49.0,100.0
216,-80333.97,2.489420914805062e+24,51.0,100.0
217,-51984.79000000004,2.4065266797478282e+24,55.0,100.0
218,-41232.14999999998,2.1540168034923305e+24,35.0,100.0
219,-42676.750000000044,2.3228184004872316e+24,44.0,100.0
220,-30699.940000000068,2.4753263664704677e+24,84.0,100.0
221,-39285.83000000001,2.3779373210993838e+24,48.0,100.0
222,-33866.71999999999,2.3877057127583436e+24,49.0,100.0
223,-45400.59000000001,2.496621982278273e+24,47.0,100.0
224,-47606.31000000004,2.28392603938998e+24,54.0,100.0
225,-30103.03,2.3855893188534183e+24,35.0,100.0
226,-32288.1,2.3667213846558417e+24,52.0,100.0
227,-41330.74,2.2844742881300576e+24,30.0,100.0
228,-43854.26000000004,2.440721411010989e+24,51.0,100.0
229,-32706.770000000004,2.4956536509386336e+24,64.0,100.0
230,-38454.17999999999,2.3747795486618592e+24,53.0,100.0
231,-30971.59999999999,2.5735363103100545e+24,51.0,100.0
232,-45402.53,2.603884703863138e+24,54.0,100.0
233,-38520.67000000002,2.502467328674525e+24,28.0,100.0
234,-57681.38000000002,2.309393723112512e+24,40.0,100.0
235,-31984.39000000001,2.5726224716254624e+24,50.0,100.0
236,-45849.35000000007,2.437959272332e+24,53.0,100.0
237,-47650.360000000044,2.3981767464585793e+24,70.0,100.0
238,-44775.880000000034,2.3240340120986515e+24,42.0,100.0
239,-34318.72999999998,2.3327422163165644e+24,45.0,100.0
240,-60607.300000000025,2.3903051939044736e+24,63.0,100.0
241,-52405.68000000004,2.5441637670159135e+24,41.0,100.0
242,-39306.570000000014,2.6206193085886825e+24,56.0,100.0
243,-29551.830000000016,2.473621139554869e+24,28.0,100.0
244,-35992.610000000015,2.527094105511456e+24,34.0,100.0
245,-32604.72999999998,2.5745380492041667e+24,52.0,100.0
246,-34479.859999999986,2.4045995343155025e+24,43.0,100.0
247,-40121.89000000006,2.4204662659836526e+24,76.0,100.0
248,-55137.40000000002,2.3146871869256854e+24,33.0,100.0
249,-47329.31000000003,2.623080081317472e+24,39.0,100.0
250,-15471.889999999985,2.689015813744234e+24,34.0,100.0
251,-62532.670000000035,2.6496712579475474e+24,61.0,100.0
252,-41056.81000000002,2.6998604088964866e+24,55.0,100.0
253,-59844.68000000006,2.39290052472005e+24,44.0,100.0
254,-33766.99000000002,2.3490326484017673e+24,53.0,100.0
255,-23830.029999999995,2.45247437641576e+24,22.0,100.0
256,-20962.999999999996,2.1895433814987683e+24,40.0,100.0
257,-65145.23000000012,2.3836367863933405e+24,71.0,100.0
258,-48840.45000000003,2.622736452453013e+24,55.0,100.0
259,-54883.88000000016,2.392927101198404e+24,93.0,99.5149
260,-41893.170000000006,2.298599991622094e+24,53.0,100.0
261,-53935.030000000064,2.7192342240401077e+24,42.0,100.0
262,-73642.16000000003,2.6267339402230593e+24,69.0,100.0
263,-47018.630000000005,2.3870079280344784e+24,46.0,100.0
264,-37995.65,2.4156013670365667e+24,44.0,100.0
265,-39802.03,2.4163103008226505e+24,47.0,100.0
266,-28712.260000000035,2.822606851499982e+24,45.0,100.0
267,-39862.49999999999,2.3353819907375522e+24,75.0,100.0
268,-35830.68000000002,2.731778976392394e+24,39.0,100.0
269,-28737.620000000046,2.5560840181061e+24,47.0,100.0
270,-25694.010000000002,2.581791662776736e+24,47.0,100.0
271,-34027.860000000044,2.6213879602997876e+24,68.0,100.0
272,-42908.910000000076,2.566477362475911e+24,46.0,100.0
273,-40147.34,2.555855254460388e+24,38.0,100.0
274,-34172.520000000026,2.6124253387035525e+24,39.0,100.0
275,-59684.170000000006,2.640694254510519e+24,34.0,100.0
276,-47252.17000000002,2.790395422903205e+24,40.0,100.0
277,-59019.69000000001,2.592829083040316e+24,52.0,100.0
278,-34346.50000000004,2.54741154197523e+24,60.0,100.0
279,-40101.52000000007,2.4639899965957537e+24,77.0,100.0
280,-29537.289999999975,2.436206311998129e+24,63.0,100.0
281,-71647.91999999994,2.695452804333312e+24,86.0,100.0
282,-44538.50000000001,2.7059308865870744e+24,38.0,100.0
283,-37099.51,2.8581705415457206e+24,35.0,100.0
284,-47690.91000000007,2.9038506476165844e+24,53.0,100.0
285,-20336.059999999998,2.4512965653704364e+24,22.0,100.0
286,-59189.92000000007,2.543754411460935e+24,46.0,100.0
287,-41702.19000000001,2.6073330695370947e+24,46.0,100.0
288,-39808.7200000001,2.5617405754670344e+24,66.0,100.0
289,-34710.66999999999,2.7681963175450203e+24,57.0,100.0
290,-65276.23000000004,2.7637019246974774e+24,69.0,100.0
291,-41949.81000000015,2.7348967754835574e+24,76.0,100.0
292,-32462.26000000001,2.852078316835213e+24,30.0,100.0
293,-36359.07000000001,2.745269294905e+24,33.0,100.0
294,-49354.260000000024,2.873148459099916e+24,58.0,100.0
295,-47099.16000000011,2.6401396921111785e+24,82.0,100.0
296,-44743.23000000001,2.996493596834782e+24,45.0,100.0
297,-41207.00000000004,2.552677421689083e+24,43.0,100.0
298,-28812.470000000005,2.3972451960328276e+24,28.0,100.0
299,-47874.20000000001,2.957889243232372e+24,49.0,100.0
300,-43115.73,2.730247406874401e+24,60.0,100.0
301,-28943.70000000001,3.3675058569365575e+24,32.0,100.0
302,-61962.88000000003,2.996213133298905e+24,59.0,100.0
303,-52816.71000000004,2.7193610719839823e+24,55.0,100.0
304,-72520.18999999987,2.599262352710371e+24,50.0,100.0
305,-34189.02999999999,3.160986859682304e+24,47.0,100.0
306,-45993.680000000044,2.9503701879647835e+24,75.0,100.0
307,-33280.09,2.9308241559358935e+24,42.0,100.0
308,-40253.32000000001,2.99608482369843e+24,62.0,100.0
309,-40300.05000000002,2.621475955524312e+24,42.0,100.0
310,-40850.170000000064,2.826626918010048e+24,51.0,100.0
311,-54214.65000000014,2.8604686659686625e+24,76.0,100.0
312,-36758.56000000001,2.90681337612426e+24,42.0,100.0
313,-43231.890000000036,2.8763364384070317e+24,44.0,100.0
314,-60067.9900000001,2.676279976575215e+24,77.0,100.0
315,-55423.05999999999,2.7737908850581563e+24,47.0,100.0
316,-50488.11000000008,2.9347539347781706e+24,59.0,100.0
317,-42277.070000000014,2.5408341671582146e+24,73.0,100.0
318,-30180.379999999997,2.8957853204569627e+24,31.0,100.0
319,-14690.420000000007,2.520484442739105e+24,28.0,100.0
320,-26242.630000000005,2.3483423169684855e+24,20.0,100.0
321,-60625.57,2.5846928968917225e+24,90.0,100.0
322,-30536.639999999992,2.5255598514447554e+24,26.0,100.0
323,-30809.12,3.07007896836407e+24,26.0,100.0
324,-47501.58999999997,2.7268758998440673e+24,43.0,100.0
325,-26209.160000000033,2.552957150641664e+24,44.0,100.0
326,-22027.100000000013,2.597011906059871e+24,23.0,100.0
327,-30757.15000000001,2.6799743365056535e+24,29.0,100.0
328,-44697.460000000065,2.7658404589805343e+24,61.0,100.0
329,-30654.510000000002,2.943675694743181e+24,41.0,100.0
330,-33171.200000000004,2.5422219313616713e+24,42.0,100.0
331,-68231.38999999998,2.8904874012945305e+24,50.0,100.0
332,-57146.42000000002,2.579508996839975e+24,71.0,100.0
333,-64564.530000000064,2.817331744824126e+24,62.0,100.0
334,-41892.43000000001,2.628038806628403e+24,33.0,100.0
335,-30100.119999999995,2.733311533385287e+24,66.0,100.0
336,-36005.649999999994,2.9067042316826683e+24,89.0,100.0
337,-45118.50000000006,2.7200081460995816e+24,62.0,100.0
338,-29230.469999999972,2.7343747061628956e+24,48.0,100.0
339,-26633.029999999977,2.784376981669444e+24,66.0,100.0
340,-46487.720000000045,2.4262249196327976e+24,45.0,100.0
341,-46127.95000000013,2.7702564900095234e+24,88.0,100.0
342,-49078.06000000001,2.4837328592950215e+24,32.0,100.0
343,-29150.300000000017,2.8637596081080243e+24,26.0,100.0
344,-29871.540000000005,2.8699590873079974e+24,18.0,100.0
345,-59494.05000000009,2.9462702655107085e+24,62.0,100.0
346,-55528.770000000004,2.822213482253879e+24,60.0,100.0
347,-35739.5,2.922437797095612e+24,31.0,100.0
348,-27819.88999999998,2.4273741377798777e+24,31.0,100.0
349,-65637.90000000013,3.002510385447529e+24,85.0,99.2699
350,-29093.530000000002,2.8253549682241587e+24,30.0,100.0
351,-19095.390000000007,2.873044624208159e+24,35.0,100.0
352,-42000.86000000011,2.705021900109123e+24,68.0,100.0
353,-36092.020000000004,2.458754968491743e+24,33.0,100.0
354,-42437.16000000002,2.6179748752095616e+24,50.0,100.0
355,-45228.06000000011,2.858214348324214e+24,66.0,100.0
356,-43445.90000000007,2.8513934315754496e+24,48.0,100.0
357,-43963.790000000045,2.9887964228723275e+24,52.0,100.0
358,-28968.61999999998,2.794054345714907e+24,28.0,100.0
359,-35144.48000000002,2.6888522020138204e+24,50.0,100.0
360,-52649.53000000009,2.979602274752009e+24,57.0,100.0
361,-70483.04000000002,2.7654770568691066e+24,69.0,100.0
362,-46508.890000000145,2.7429368994912194e+24,78.0,100.0
363,-59419.800000000025,2.891589520348587e+24,79.0,100.0
364,-31059.330000000005,3.0818999175010176e+24,24.0,100.0
365,-48820.750000000015,2.861358754791284e+24,41.0,100.0
366,-46587.65000000004,2.7759594541249036e+24,74.0,100.0
367,-43092.53,2.865400697672803e+24,43.0,100.0
368,-34889.44999999999,2.6403683322169366e+24,44.0,100.0
369,-33546.05,2.7916345398677225e+24,35.0,100.0
370,-70955.04,2.792314763003112e+24,53.0,100.0
371,-45569.28000000005,2.6297689382842917e+24,53.0,100.0
372,-23532.589999999997,2.670781534488945e+24,28.0,100.0
373,-35310.31000000003,2.712644479735238e+24,41.0,100.0
374,-59611.090000000026,2.628002745350878e+24,45.0,100.0
375,-65274.59000000014,2.773092347618038e+24,81.0,100.0
376,-35307.46000000005,2.7449441774329066e+24,59.0,100.0
377,-21727.179999999986,2.649357612823168e+24,23.0,100.0
378,-41165.41000000006,2.956801487107418e+24,43.0,100.0
379,-39002.06000000009,2.5492827373385714e+24,53.0,100.0
380,-53729.740000000114,2.689386659232814e+24,80.0,99.5149
381,-51795.53000000001,2.979210396271141e+24,57.0,100.0
382,-49823.49000000006,2.6799888589300816e+24,51.0,100.0
383,-43829.97999999999,2.7236086452277703e+24,41.0,100.0
384,-30953.530000000006,2.7336611948078586e+24,27.0,100.0
385,-45390.310000000005,2.690624359774265e+24,35.0,100.0
386,-23140.73000000001,2.6627071147842256e+24,22.0,100.0
387,-27076.77,2.7483001570530017e+24,37.0,100.0
388,-48897.70000000002,2.548216689124406e+24,34.0,100.0
389,-27874.55999999999,3.080062760759493e+24,30.0,100.0
390,-37226.480000000025,2.728013073330716e+24,49.0,100.0
391,-30365.38999999998,2.7391080379488647e+24,33.0,100.0
392,-30614.93999999996,3.171284379720674e+24,41.0,100.0
393,-34631.91,2.933055793348504e+24,45.0,100.0
394,-34770.850000000035,3.0008268550847357e+24,34.0,100.0
395,-35115.700000000004,2.898377393285344e+24,50.0,100.0
396,-41796.300000000025,2.887608108363994e+24,44.0,100.0
397,-32856.30000000005,2.65713952553353e+24,43.0,100.0
398,-50344.44000000001,2.719402324202146e+24,60.0,100.0
399,-53475.44000000002,2.6152417911759034e+24,58.0,100.0
400,-51203.900000000016,3.421453173979238e+24,51.0,100.0
401,-39702.86999999999,2.8872960301784297e+24,34.0,100.0
402,-56181.00000000005,2.730459865748799e+24,48.0,100.0
403,-23691.0,3.110084028804115e+24,36.0,100.0
404,-53200.870000000046,2.694610130077294e+24,90.0,99.0
405,-29857.57,2.9485223926013634e+24,38.0,100.0
406,-23722.66000000001,2.5342018903741113e+24,36.0,100.0
407,-44545.760000000046,2.8789372843049533e+24,37.0,100.0
408,-46374.46,2.672109049071341e+24,57.0,100.0
409,-59379.869999999995,2.7429650127904335e+24,45.0,100.0
410,-40364.13,2.861731574944324e+24,30.0,100.0
411,-46267.18,2.5783727751630065e+24,53.0,100.0
412,-40837.21000000002,2.7454573626519537e+24,29.0,100.0
413,-25948.169999999987,3.162539493876482e+24,64.0,100.0
414,-42840.79000000004,2.487719741655066e+24,44.0,100.0
415,-65325.25000000017,2.9227749693884885e+24,80.0,100.0
416,-36671.72,2.8933152114206346e+24,46.0,100.0
417,-61173.9800000001,2.496722604204865e+24,61.0,100.0
418,-46192.07000000003,2.8316538936288206e+24,42.0,100.0
419,-29857.51,3.2283252928583675e+24,23.0,100.0
420,-35612.54999999999,2.655169873781476e+24,47.0,100.0
421,-38302.0,3.002881446706216e+24,52.0,100.0
422,-28687.04,3.084060459762799e+24,37.0,100.0
423,-44629.24999999999,2.857016999631922e+24,53.0,100.0
424,-48315.220000000016,2.9030753644520507e+24,50.0,100.0
425,-48425.31000000004,3.3583376020728494e+24,34.0,100.0
426,-53760.68999999998,2.8914037319217827e+24,47.0,100.0
427,-37510.21000000002,3.035346512436602e+24,70.0,100.0
428,-59725.48,3.0396682701019056e+24,53.0,100.0
429,-26273.600000000002,3.0347318822434967e+24,29.0,100.0
430,-34490.30000000003,3.022308583697181e+24,56.0,100.0
431,-27959.64999999999,2.856235411044146e+24,54.0,100.0
432,-36247.80999999999,2.90915598687716e+24,33.0,100.0
433,-44071.13000000006,3.0190114202442363e+24,78.0,100.0
434,-36149.61000000001,2.9311764592384006e+24,30.0,100.0
435,-34389.61,2.708002201343053e+24,33.0,100.0
436,-64124.22000000009,2.994257463768068e+24,54.0,100.0
437,-41233.29000000005,2.8059943623055455e+24,38.0,100.0
438,-28911.039999999997,3.109717033723695e+24,27.0,100.0
439,-41573.00000000001,3.1330771443006463e+24,37.0,100.0
440,-43866.430000000015,2.5805247562464243e+24,38.0,100.0
441,-38122.57000000001,3.097400353726432e+24,41.0,100.0
442,-31568.610000000044,3.008923857062342e+24,44.0,100.0
443,-41035.30000000003,3.1154215026338146e+24,35.0,100.0
444,-42980.19,2.813351849782224e+24,26.0,100.0
445,-43162.77999999992,2.768212177854134e+24,65.0,100.0
446,-52153.11000000013,3.0249874303713857e+24,86.0,99.5149
447,-45543.90999999998,2.7517939970457254e+24,43.0,100.0
448,-34971.600000000006,3.101130064531348e+24,28.0,100.0
449,-45478.980000000076,3.0109741978565995e+24,70.0,100.0
450,-33768.24999999999,2.8848756014076054e+24,32.0,100.0
451,-27157.450000000037,3.0279488576946123e+24,54.0,100.0
452,-54155.109999999964,2.7183166905437396e+24,60.0,100.0
453,-59714.360000000066,2.6291979592588654e+24,58.0,100.0
454,-52049.65000000011,3.0593501967289657e+24,84.0,99.7599
455,-37558.22000000002,3.0070125328741875e+24,44.0,100.0
456,-48337.35000000004,2.8281970412147274e+24,47.0,100.0
457,-38698.14000000003,2.9301745987106815e+24,55.0,100.0
458,-27706.68999999999,3.1907071750041676e+24,37.0,100.0
459,-27783.669999999995,2.964404225507513e+24,42.0,100.0
460,-37927.35,3.069629556986161e+24,85.0,100.0
461,-52233.72000000003,3.370563754050876e+24,31.0,100.0
462,-46362.03999999995,2.7530464187438203e+24,42.0,100.0
463,-46972.81000000006,3.077081127320252e+24,44.0,100.0
464,-33645.69,2.8666945299325555e+24,54.0,100.0
465,-55798.67999999999,2.604624200898427e+24,43.0,100.0
466,-43616.61000000008,3.0402106269468533e+24,62.0,100.0
467,-46669.05999999999,3.0150198453415793e+24,57.0,100.0
468,-36025.7,2.922294051536306e+24,54.0,100.0
469,-46067.20000000001,2.5389269952779986e+24,40.0,100.0
470,-43689.020000000004,2.8043071325401876e+24,27.0,100.0
471,-60130.64,3.142932616492784e+24,39.0,100.0
472,-39689.360000000044,3.053785002308769e+24,33.0,100.0
473,-35313.63,3.029142684807714e+24,32.0,100.0
