Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
1865,-108109.68999999965,5.4656076583631474e+23,56.0,100.0
1866,-36907.42,5.420329701544481e+23,44.0,100.0
1867,-58248.49000000004,5.622960620591267e+23,44.0,100.0
1868,-36791.920000000035,5.856897142864592e+23,34.0,100.0
1869,-39949.169999999984,5.5697508882405005e+23,46.0,100.0
1870,-50268.33000000004,5.7966841655079856e+23,30.0,100.0
1871,-55517.76000000004,6.0091808225521496e+23,42.0,100.0
1872,-49785.42999999995,5.2684971335664784e+23,33.0,100.0
1873,-55639.480000000054,5.895989045191315e+23,35.0,100.0
1874,-70487.92000000001,5.5033375857638064e+23,40.0,100.0
1875,-56693.07000000008,5.673142909395651e+23,36.0,100.0
1876,-34126.639999999985,5.3066221084275804e+23,51.0,100.0
1877,-47285.70000000001,5.953684040807905e+23,27.0,100.0
1878,-72393.86999999969,5.5714567174550146e+23,60.0,100.0
1879,-37023.170000000006,5.3848165417200414e+23,73.0,99.25500000000001
1880,-74775.5799999999,5.443845593626141e+23,46.0,100.0
1881,-33881.25000000004,5.832501239788143e+23,33.0,100.0
1882,-50313.58000000012,5.6084882248462514e+23,57.0,100.0
1883,-44626.09999999999,6.368795950180915e+23,33.0,100.0
1884,-79688.33999999981,5.231118521098513e+23,74.0,100.0
1885,-51907.29000000003,5.573557905519646e+23,33.0,100.0
1886,-34500.49000000003,5.587846805365901e+23,39.0,100.0
1887,-44444.04000000008,5.7150110193529496e+23,52.0,100.0
1888,-46038.60000000001,5.146156512848301e+23,38.0,100.0
1889,-43790.77,5.483689320941191e+23,23.0,100.0
1890,-45270.86999999999,5.791050246867354e+23,37.0,100.0
1891,-82046.6599999997,5.75828732984389e+23,71.0,99.75500000000001
1892,-60239.4800000001,5.772387273390188e+23,50.0,100.0
1893,-63967.23000000005,5.693338409211068e+23,30.0,100.0
1894,-44172.56000000004,5.8998483513643584e+23,47.0,100.0
1895,-40314.670000000115,5.561458663152847e+23,57.0,100.0
1896,-43816.15000000005,5.601874400722834e+23,40.0,100.0
1897,-41453.52000000001,5.799570031428697e+23,30.0,100.0
1898,-88761.79999999996,5.964384789104825e+23,46.0,100.0
1899,-55292.070000000116,5.763795325863036e+23,51.0,100.0
1900,-55554.74000000009,5.369189234547997e+23,52.0,100.0
1901,-28013.669999999987,5.802075422295727e+23,40.0,100.0
1902,-36770.660000000105,5.6592458746037367e+23,55.0,100.0
1903,-61736.34000000005,5.9129271880839253e+23,46.0,100.0
1904,-34367.40000000005,5.8273012027029363e+23,37.0,100.0
1905,-43807.02000000004,6.106917310719866e+23,37.0,100.0
1906,-45704.740000000056,5.6642902731082354e+23,47.0,100.0
1907,-28431.26999999998,5.6226567749472925e+23,34.0,100.0
1908,-65793.09000000003,5.48831380078544e+23,64.0,99.51
