Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage
177,-59850.63000000001,250385170432.0,36.0,100.0
178,-50147.320000000065,233615727469.7143,41.0,100.0
179,-61920.87000000015,259306708433.45456,84.0,100.0
180,-26689.38000000003,325598245839.2381,44.0,100.0
181,-65047.33000000007,337119355997.0909,47.0,100.0
182,-31752.20999999999,314290733056.0,28.0,100.0
183,-26509.120000000003,397821229505.561,45.0,100.0
184,-45956.28000000005,471721673172.11426,39.0,100.0
185,-51010.970000000096,590018040598.4562,59.0,100.0
186,-42122.110000000015,531185784586.24,91.0,99.75500000000001
187,-51368.79000000004,773807083735.579,39.0,100.0
188,-43539.85000000005,628364338485.5814,45.0,100.0
189,-35670.50000000004,793036182869.3334,36.0,100.0
190,-36633.670000000006,686875838650.1818,27.0,100.0
191,-65712.68000000008,990000513024.0,64.0,100.0
192,-24219.140000000003,1268674473346.8445,48.0,100.0
193,-36339.150000000016,1018573219430.4,34.0,100.0
194,-56955.810000000136,1125943961862.5642,76.0,100.0
195,-35458.02999999999,1121491245465.6,92.0,99.505
196,-35784.16,1842543872000.0,37.0,100.0
197,-25498.04000000001,1532215647952.5925,31.0,100.0
198,-22650.609999999993,1580767366348.8,24.0,100.0
199,-38657.55999999999,1750446781620.7058,38.0,100.0
200,-41925.050000000054,1711951308256.653,50.0,100.0
201,-46655.42999999997,1610054149541.647,54.0,100.0
202,-46149.09000000001,1778283272005.818,45.0,100.0
203,-24923.930000000008,2037201960960.0,43.0,100.0
204,-42533.13000000006,1986146174238.72,51.0,100.0
205,-38271.32000000002,1735808790376.2964,30.0,100.0
206,-31549.819999999996,1906109090474.6667,28.0,100.0
207,-34952.300000000025,2794750877368.32,51.0,100.0
208,-50750.27000000004,2896351044328.727,37.0,100.0
209,-34164.20999999995,2677054808064.0,70.0,100.0
210,-63533.41000000004,2641539697213.44,52.0,100.0
211,-37326.880000000056,2652368094382.829,43.0,100.0
212,-41109.92000000006,3317446246400.0,39.0,100.0
213,-37163.30000000003,3017421409484.8,65.0,100.0
214,-37502.24000000003,3320454989470.8965,33.0,100.0
215,-65659.84000000011,3825871459740.26,78.0,100.0
216,-19671.180000000008,4008378637633.8286,35.0,100.0
217,-18201.16999999999,3841660695347.2,25.0,100.0
218,-30408.309999999987,6463947113577.931,33.0,100.0
219,-36094.890000000036,5445365285212.596,51.0,100.0
220,-39814.49,6239683068637.612,66.0,100.0
221,-34035.36000000001,5664566549234.526,41.0,100.0
222,-27848.699999999993,6840006735189.333,87.0,100.0
223,-56141.78000000004,8316804167800.471,39.0,100.0
224,-56500.69000000002,8578344791095.8545,55.0,100.0
225,-35338.78999999999,8970001376142.223,41.0,100.0
226,-29984.640000000007,9065191097580.309,31.0,100.0
227,-31456.560000000012,8752700413269.333,22.0,100.0
228,-46397.40000000005,10694450731715.49,52.0,100.0
229,-32131.069999999985,11376134554328.178,49.0,100.0
230,-46581.40999999998,10476388483072.0,37.0,100.0
231,-53993.050000000025,10987009536646.736,70.0,100.0
232,-31593.47999999999,11857393876992.0,44.0,100.0
233,-43655.690000000024,11392153912181.621,39.0,100.0
234,-62119.240000000056,12073747460411.076,50.0,100.0
235,-50073.829999999994,10990661711028.705,38.0,100.0
236,-35748.690000000024,13607915087774.477,25.0,100.0
237,-31032.21000000003,12528479202138.838,34.0,100.0
238,-33668.18999999998,16083918298505.846,29.0,100.0
239,-32780.81999999996,17872067610396.445,38.0,100.0
240,-36689.25000000001,17049574248721.066,34.0,100.0
241,-43644.829999999994,18410248246934.59,38.0,100.0
242,-37090.37,16137790093245.936,33.0,100.0
243,-45754.46000000007,16490345426542.432,49.0,100.0
244,-50484.10000000002,20271742602948.92,30.0,100.0
245,-53408.61000000013,20368158799953.92,72.0,100.0
246,-23172.049999999996,19236269262785.938,36.0,100.0
247,-35370.43000000002,22958162598661.688,48.0,100.0
248,-29832.119999999966,25418729263451.117,56.0,100.0
249,-46562.140000000036,21724220063744.0,36.0,100.0
250,-36237.21000000002,24465984556131.098,35.0,100.0
251,-52454.10000000002,24834165959450.12,51.0,100.0
252,-47086.77000000003,25989106712211.91,46.0,100.0
253,-34414.490000000005,41475511418880.0,29.0,100.0
254,-53444.48,30651331255838.117,34.0,100.0
255,-31171.160000000003,33102863275914.3,84.0,100.0
256,-25998.539999999994,34076679802233.26,39.0,100.0
257,-35021.73,43912034607386.484,29.0,100.0
258,-45249.010000000075,39960755943131.43,55.0,100.0
259,-31294.520000000048,42608197438241.39,48.0,100.0
260,-51096.69000000003,53037412095505.66,31.0,100.0
261,-70235.54000000001,54009469361431.27,79.0,100.0
262,-32210.31999999999,68038048321080.89,39.0,100.0
263,-34099.07000000001,51942782115047.23,34.0,100.0
264,-22407.64,74082033336320.0,20.0,100.0
265,-24529.670000000042,60118045467495.49,47.0,100.0
266,-29502.08000000006,67487542927527.19,48.0,100.0
267,-34264.62,69983929190851.26,57.0,100.0
268,-47217.94000000008,87728638252552.39,62.0,100.0
269,-24217.209999999992,85366944038912.0,28.0,100.0
270,-28714.16,129062632266137.6,35.0,100.0
271,-63592.09000000001,103786688282624.0,42.0,100.0
272,-42117.15,115429414840208.3,57.0,100.0
273,-43701.119999999995,134315726485111.83,48.0,100.0
274,-48769.220000000045,128875822897462.3,36.0,100.0
275,-46307.60000000008,161108320708510.47,82.0,100.0
276,-52993.400000000045,138113021526728.34,47.0,100.0
277,-25284.2,138850949816541.4,40.0,100.0
278,-55828.780000000006,154908646887575.72,32.0,100.0
279,-37996.92000000007,159699201035734.5,71.0,100.0
280,-29201.670000000013,184246080085625.9,78.0,100.0
281,-30093.749999999978,188549741596823.72,29.0,100.0
282,-49871.20000000004,265311694968149.34,33.0,100.0
283,-37929.32000000004,207059309881145.8,35.0,100.0
284,-28450.640000000003,292349336459673.6,24.0,100.0
285,-38720.68999999998,253198481877893.12,50.0,100.0
286,-52527.72000000004,323348747677795.9,42.0,100.0
287,-53705.600000000006,355363559736058.06,43.0,100.0
288,-48371.840000000004,289403591443395.75,33.0,100.0
289,-45737.04000000003,395679697564765.06,44.0,100.0
290,-40578.20000000001,361636023976877.6,80.0,100.0
291,-21161.31000000002,471225541853184.0,37.0,100.0
292,-19757.530000000006,413450988759989.06,44.0,100.0
293,-39891.05,436341865561691.9,39.0,100.0
294,-52065.55,442460128886003.8,23.0,100.0
295,-47148.830000000016,522703579337397.2,63.0,100.0
296,-34237.42000000005,625571596690741.6,80.0,100.0
297,-32181.910000000033,523255093919744.0,37.0,100.0
298,-38854.140000000014,842321411474564.5,79.0,100.0
299,-42448.99,811215970662161.9,44.0,100.0
300,-31177.22999999999,1133757252740346.2,42.0,100.0
301,-19593.660000000003,822239880544256.0,24.0,100.0
302,-35341.700000000055,1253321637625856.0,46.0,100.0
303,-40879.13000000001,1217063323911633.5,25.0,100.0
304,-28245.239999999998,1629711214051328.0,35.0,100.0
305,-37736.66000000002,1360299164875057.0,49.0,100.0
306,-53212.99000000004,1335842318441949.8,57.0,100.0
307,-31198.269999999997,1368105881415995.0,51.0,100.0
308,-30684.669999999987,1339333066204581.8,66.0,100.0
309,-35100.48000000001,1519881484763136.0,35.0,100.0
310,-61226.550000000076,1548722088386290.0,85.0,100.0
311,-38438.18000000004,1777489533866116.2,34.0,100.0
312,-43718.19000000004,1506742474079199.0,32.0,100.0
313,-41641.56,1685326950463444.5,44.0,100.0
314,-46867.48000000001,1792833276388649.2,31.0,100.0
315,-42276.67000000005,2062453927633806.2,67.0,100.0
316,-37418.28000000002,2449527875980826.0,56.0,100.0
317,-41514.90999999996,2534278140183788.5,26.0,100.0
318,-29178.560000000005,1936037343064710.8,23.0,100.0
319,-55187.25000000011,3078354366896620.5,73.0,100.0
320,-45257.39000000004,3162185004081634.0,35.0,100.0
321,-43201.86000000006,3187101637267261.0,43.0,100.0
322,-41773.970000000045,2694739330228445.5,39.0,100.0
323,-66931.44000000005,3844789234075784.5,61.0,100.0
324,-53604.76000000002,4328342281582018.5,49.0,100.0
325,-17820.83000000001,4403038979461989.0,37.0,100.0
326,-34525.71,3981984427534781.0,46.0,100.0
327,-58470.770000000055,5525096695089009.0,41.0,100.0
328,-42669.48000000005,5102585712004301.0,43.0,100.0
329,-28452.440000000002,6097595458603851.0,68.0,100.0
330,-27747.789999999968,5945003227702489.0,37.0,100.0
331,-67200.41000000002,6716529460682913.0,54.0,100.0
332,-51184.52000000009,7563424042995928.0,70.0,100.0
333,-31399.73,8313412862185650.0,50.0,100.0
334,-55956.030000000064,8659731887199792.0,67.0,100.0
335,-53661.98000000017,9584660469210152.0,93.0,99.0249
336,-37468.14,8889744384885576.0,43.0,100.0
337,-36007.78000000001,1.1118326362494294e+16,33.0,100.0
338,-60344.73999999998,1.2158579129240042e+16,66.0,100.0
339,-38549.50000000001,1.2932684791392568e+16,57.0,100.0
340,-40185.60000000002,1.2464704376162596e+16,32.0,100.0
341,-62464.66000000017,1.4296169016391614e+16,86.0,100.0
342,-55365.68000000009,1.5483660115999554e+16,75.0,100.0
343,-57516.0000000001,1.590705556340355e+16,78.0,100.0
344,-57418.67000000006,1.963578876797911e+16,61.0,100.0
345,-38526.29000000008,1.9990511415455396e+16,57.0,100.0
346,-42002.87000000004,2.09713885777033e+16,53.0,100.0
347,-40558.380000000034,2.215903424304178e+16,46.0,100.0
348,-28460.18,2.130213799251149e+16,28.0,100.0
349,-21661.629999999994,1.9587413357425616e+16,26.0,100.0
350,-64889.96000000016,2.4824509226246776e+16,84.0,100.0
351,-26203.37999999998,2.4539631045977464e+16,44.0,100.0
352,-40386.95999999998,2.8494538477666304e+16,32.0,100.0
353,-35037.38999999997,2.9154226987723196e+16,49.0,100.0
354,-30467.98,2.9727888631078e+16,32.0,100.0
355,-43781.96000000007,3.1103070736394924e+16,51.0,100.0
356,-28632.829999999998,3.3476065046344216e+16,50.0,100.0
357,-33883.86000000013,3.5234130959993404e+16,89.0,99.5149
358,-59875.800000000054,3.779853701723976e+16,62.0,100.0
359,-23644.95,4.248788981591135e+16,34.0,100.0
360,-52082.460000000036,4.034201154003375e+16,39.0,100.0
361,-51748.46999999999,4.44748527961606e+16,37.0,100.0
362,-39715.100000000006,4.224052251071028e+16,46.0,100.0
363,-54278.46000000006,4.556959293390596e+16,39.0,100.0
364,-62874.25000000015,4.6181077086925256e+16,69.0,100.0
365,-28625.09,5.452679218988286e+16,45.0,100.0
366,-58803.90000000008,5.300054463362533e+16,59.0,100.0
367,-38605.03999999999,5.859042480799875e+16,30.0,100.0
368,-66280.4300000001,5.827104216632941e+16,58.0,100.0
369,-38744.40000000003,6.569650503295062e+16,37.0,100.0
370,-57017.60000000011,6.8369994010694504e+16,62.0,100.0
371,-58770.56000000001,6.601207368610784e+16,38.0,100.0
372,-41615.91000000004,7.661015267924638e+16,61.0,100.0
373,-60369.670000000115,8.631498558186454e+16,92.0,99.7599
374,-56117.48000000004,9.307016414229664e+16,55.0,100.0
375,-57328.80000000006,9.401875876007888e+16,34.0,100.0
376,-63996.03000000021,1.0659110317495157e+17,90.0,99.7599
377,-33195.63,1.1592317978653659e+17,73.0,100.0
378,-58160.38,1.2532013668412835e+17,61.0,100.0
379,-48031.50000000003,1.3202686151727165e+17,73.0,100.0
380,-44770.75000000013,1.4146232489422288e+17,72.0,100.0
381,-39946.280000000035,1.493932957596934e+17,42.0,100.0
382,-31751.249999999978,1.5417001880763616e+17,47.0,100.0
383,-35282.799999999974,1.494089252378832e+17,31.0,100.0
384,-75065.39999999998,1.792729310238553e+17,89.0,99.75500000000001
385,-36632.360000000015,1.7787592336359722e+17,25.0,100.0
386,-51502.009999999995,1.9607968017614672e+17,75.0,100.0
387,-45238.91000000003,2.0760983621525293e+17,40.0,100.0
388,-39140.82000000003,2.1593380002762896e+17,35.0,100.0
389,-36837.98,2.351637419402461e+17,24.0,100.0
390,-32577.649999999998,2.09913038174352e+17,24.0,100.0
391,-26909.110000000004,2.380308224478806e+17,26.0,100.0
392,-41582.57000000008,2.4640560724851014e+17,55.0,100.0
393,-98517.32999999997,2.6621127033946803e+17,61.0,100.0
394,-40652.120000000075,2.8749571885972307e+17,61.0,100.0
395,-34055.710000000014,2.8209065286742157e+17,32.0,100.0
396,-35660.87000000004,3.0031933337888864e+17,44.0,100.0
397,-40396.799999999974,3.0969800997155635e+17,32.0,100.0
398,-48208.32000000002,3.3434317089174195e+17,95.0,99.51
399,-44803.21000000004,3.284393445807882e+17,38.0,100.0
400,-60518.77000000004,3.691876137996124e+17,36.0,100.0
401,-41402.19000000007,3.716788722032156e+17,61.0,100.0
402,-64058.73000000002,3.710878067121339e+17,37.0,100.0
403,-29743.219999999998,4.2181931330407994e+17,21.0,100.0
404,-41174.060000000005,3.899891782269111e+17,30.0,100.0
405,-73916.61999999994,4.241555802939921e+17,49.0,100.0
406,-28202.24999999999,4.1539899766708634e+17,29.0,100.0
407,-38969.38000000006,4.566652091100786e+17,73.0,100.0
408,-60213.85000000003,4.6777004963762355e+17,49.0,100.0
409,-39209.380000000005,5.157709304485268e+17,87.0,100.0
410,-56706.360000000066,5.268544177180969e+17,38.0,100.0
411,-32285.36000000001,6.19021778937607e+17,34.0,100.0
412,-30782.64,5.6515384348837715e+17,32.0,100.0
413,-95281.63000000002,6.282086732246944e+17,48.0,100.0
414,-16287.069999999992,6.531554350461833e+17,26.0,100.0
415,-53010.44000000007,6.648788607550476e+17,66.0,100.0
416,-31200.939999999955,6.59119038783338e+17,45.0,100.0
417,-43119.30000000002,7.108687655162122e+17,33.0,100.0
418,-29065.50000000005,7.117846405405737e+17,56.0,100.0
419,-33727.13,7.281376745262191e+17,26.0,100.0
420,-40936.04000000006,7.739942620702674e+17,48.0,100.0
421,-45577.35000000001,7.454286685204147e+17,32.0,100.0
422,-32676.789999999983,8.147339674890348e+17,38.0,100.0
423,-55876.56000000002,8.181125398792133e+17,53.0,100.0
424,-41023.280000000006,8.644342410267131e+17,47.0,100.0
425,-52405.940000000024,9.427697117322806e+17,44.0,100.0
426,-40432.799999999996,9.77652245545458e+17,32.0,100.0
427,-39722.760000000046,9.575001146817249e+17,53.0,100.0
428,-25072.689999999995,9.884023488160169e+17,50.0,100.0
429,-58997.350000000064,1.0498142872977838e+18,36.0,100.0
430,-59729.270000000004,1.0323695998912713e+18,52.0,100.0
431,-40251.11000000001,1.1062493712200686e+18,30.0,100.0
432,-33940.28,1.1051826888497431e+18,32.0,100.0
433,-31443.80000000002,1.1687838345048412e+18,28.0,100.0
434,-38883.270000000026,1.1543304745751775e+18,53.0,100.0
435,-48764.15000000003,1.238272610306898e+18,67.0,100.0
436,-71638.12,1.307393692498063e+18,50.0,100.0
437,-54180.90000000021,1.3375487215633275e+18,85.0,99.0199
438,-25456.71,1.4251855873530532e+18,32.0,100.0
439,-24899.359999999986,1.4203416658826296e+18,33.0,100.0
440,-50627.260000000024,1.4636597857222656e+18,35.0,100.0
441,-46457.56999999997,1.5006077577874714e+18,37.0,100.0
442,-39707.91000000001,1.5686304481505871e+18,48.0,100.0
443,-67686.30999999998,1.6347777911020147e+18,59.0,100.0
444,-46455.12000000003,1.695131216585178e+18,51.0,100.0
445,-53466.36000000004,1.7110011266981294e+18,34.0,100.0
446,-43694.25000000003,1.8129778201684083e+18,44.0,100.0
447,-42263.78000000002,1.7888270570436186e+18,28.0,100.0
448,-55008.24000000005,1.9092515144220017e+18,63.0,100.0
449,-24299.140000000047,2.035417132411479e+18,46.0,100.0
450,-43631.53999999999,2.0562642427327145e+18,40.0,100.0
451,-54885.750000000015,2.0492452535725727e+18,35.0,100.0
452,-45843.20000000003,2.097696734997119e+18,36.0,100.0
453,-44536.42000000001,2.1295726516871626e+18,51.0,100.0
454,-32971.68,2.277589921280699e+18,36.0,100.0
455,-36882.91000000009,2.3828082990574715e+18,69.0,100.0
456,-36862.5,2.5137419257214996e+18,46.0,100.0
457,-33526.910000000025,2.554843683627945e+18,39.0,100.0
458,-49809.020000000055,2.537078973561807e+18,51.0,100.0
459,-37548.220000000016,2.7298738706615107e+18,42.0,100.0
460,-38695.70999999999,2.7609521498230897e+18,68.0,100.0
461,-56000.59000000003,2.891424430371845e+18,34.0,100.0
462,-45238.340000000164,3.112223281215659e+18,86.0,99.7599
463,-73895.91999999993,3.2646696036372116e+18,50.0,100.0
464,-54105.55000000001,3.2029352556784727e+18,33.0,100.0
465,-35425.95999999999,3.4109375776265984e+18,67.0,100.0
466,-59953.41000000004,3.5912903129925023e+18,45.0,100.0
467,-24290.789999999997,3.6325565879031214e+18,21.0,100.0
468,-36924.20000000001,3.6765101056696904e+18,33.0,100.0
469,-37658.99000000006,3.8685482674270884e+18,55.0,100.0
470,-30871.98,3.9907462324630897e+18,57.0,100.0
471,-50228.03000000004,4.0719447547177605e+18,63.0,100.0
472,-50825.630000000005,4.350282036941009e+18,72.0,100.0
473,-40180.27000000003,4.338132598897516e+18,35.0,100.0
474,-50140.89000000018,4.684712218776023e+18,80.0,100.0
475,-49973.420000000064,4.75842949203371e+18,54.0,100.0
476,-55908.48,4.841570799870503e+18,53.0,100.0
477,-36880.509999999995,5.139974702789534e+18,53.0,100.0
478,-34611.09,5.359511670873915e+18,44.0,100.0
479,-30500.00999999999,5.344250558806825e+18,26.0,100.0
480,-43676.43000000004,5.605385195126141e+18,36.0,100.0
481,-40673.490000000005,5.518449134685651e+18,41.0,100.0
482,-37062.44000000003,6.027842814536736e+18,35.0,100.0
483,-24275.71,5.835689205717027e+18,31.0,100.0
484,-40556.68000000002,6.116094656012606e+18,30.0,100.0
485,-48733.10000000003,6.24238522693456e+18,33.0,100.0
486,-32163.69999999997,6.439251746938042e+18,70.0,100.0
487,-34011.07000000007,6.676102167680306e+18,91.0,99.7599
488,-40897.60000000003,7.144105884635067e+18,51.0,100.0
489,-25591.230000000003,7.39474074253038e+18,22.0,100.0
490,-38181.3100000001,7.175440710211932e+18,59.0,100.0
491,-51841.790000000045,7.634499817404065e+18,48.0,100.0
492,-26431.65000000001,7.756028474489125e+18,27.0,100.0
493,-33019.53000000002,8.028143560896554e+18,78.0,100.0
494,-46856.49000000007,8.358934402701134e+18,61.0,100.0
495,-40065.43999999999,8.670068703675338e+18,30.0,100.0
496,-39615.27999999999,8.675391787644083e+18,34.0,100.0
497,-23544.65,8.901825021922712e+18,30.0,100.0
498,-39755.700000000004,8.732914328161747e+18,35.0,100.0
499,-40528.280000000035,9.061512567790812e+18,45.0,100.0
